      Skeleton      	     bodyID      	 Motion 	  Rate  
S032C002P008R002A098	72057594037930989	0.096488	1.000000
S032C002P008R002A099	72057594037930989	0.099229	1.000000
S032C002P008R002A100	72057594037930989	0.087908	1.000000
S032C002P008R002A101	72057594037930989	0.096960	1.000000
S032C002P008R002A102	72057594037930989	0.092876	1.000000
S032C002P008R002A103	72057594037930989	0.100858	1.000000
S032C002P008R002A104	72057594037930989	0.100426	0.810811
S032C002P008R002A105	72057594037930989	0.098510	1.000000
S032C002P044R001A115	72057594037932502	0.099747	1.000000
S032C002P044R001A116	72057594037932502	0.103325	1.000000
S032C002P044R001A117	72057594037932502	0.097249	1.000000
S032C002P044R001A118	72057594037932502	0.098824	1.000000
S032C002P044R001A119	72057594037932502	0.105085	1.000000
S032C002P044R001A120	72057594037932502	0.099001	1.000000
S032C002P044R002A061	72057594037932502	0.102391	1.000000
S032C002P044R002A062	72057594037932502	0.101846	1.000000
S032C002P044R002A063	72057594037932502	0.101164	1.000000
S032C002P044R002A064	72057594037932502	0.101822	1.000000
S032C002P044R002A065	72057594037932502	0.115108	1.000000
S032C002P044R002A067	72057594037932502	0.118478	1.000000
S032C002P044R002A068	72057594037932502	0.116649	1.000000
S032C002P044R002A069	72057594037932502	0.115846	1.000000
S032C002P044R002A070	72057594037932502	0.118169	1.000000
S032C002P044R002A071	72057594037932502	0.117005	1.000000
S032C002P044R002A072	72057594037932502	0.114432	1.000000
S032C002P044R002A073	72057594037932502	0.115997	1.000000
S032C002P044R002A074	72057594037932502	0.102681	1.000000
S032C002P044R002A075	72057594037932502	0.100832	1.000000
S032C002P044R002A076	72057594037932502	0.098792	1.000000
S032C002P044R002A077	72057594037932502	0.098299	1.000000
S032C002P044R002A088	72057594037932502	0.110606	0.984375
S032C002P044R002A089	72057594037932502	0.120580	0.937500
S032C002P044R002A090	72057594037932502	0.121440	0.915254
S032C002P044R002A092	72057594037932502	0.338453	0.810345
S032C002P044R002A093	72057594037932502	0.104799	1.000000
S032C002P044R002A094	72057594037932502	0.103070	1.000000
S032C002P044R002A095	72057594037932502	0.096332	1.000000
S032C002P044R002A096	72057594037932502	0.098035	1.000000
S032C002P044R002A097	72057594037932502	0.101960	1.000000
S032C002P044R002A098	72057594037932502	0.103574	1.000000
S032C002P044R002A099	72057594037932502	0.102241	1.000000
S032C002P044R002A100	72057594037932502	0.113842	0.950820
S032C002P044R002A101	72057594037932502	0.113721	1.000000
S032C002P044R002A102	72057594037932502	0.112649	1.000000
S032C002P044R002A103	72057594037932502	0.102080	1.000000
S032C002P044R002A104	72057594037932502	0.102043	1.000000
S032C002P044R002A105	72057594037932502	0.101206	1.000000
S032C002P102R002A094	72057594037929932	0.045172	1.000000
S032C003P044R001A114	72057594037935523	0.286912	0.927711
S032C003P044R002A061	72057594037935704	3.040434	1.000000
S032C003P044R002A116	72057594037936217	0.070187	1.000000
S032C003P044R002A117	72057594037936217	0.069469	1.000000
S032C003P044R002A118	72057594037936217	0.069431	1.000000
S032C003P044R002A119	72057594037936217	0.070839	1.000000
S032C003P044R002A120	72057594037936217	0.073170	1.000000
S032C003P067R002A065	72057594037930508	0.167674	1.000000
S032C003P067R002A068	72057594037930508	0.221541	1.000000
S032C003P067R002A069	72057594037930508	0.199049	1.000000
S032C003P067R002A070	72057594037930508	0.190577	1.000000
S032C003P067R002A071	72057594037930508	0.188194	1.000000
S032C003P067R002A072	72057594037930508	0.202872	1.000000
S032C003P067R002A073	72057594037930508	0.177539	1.000000
S032C003P067R002A074	72057594037930508	0.178611	1.000000
S032C003P067R002A078	72057594037930508	0.168129	1.000000
S032C003P067R002A079	72057594037930508	0.170599	1.000000
S032C003P067R002A080	72057594037930508	0.150744	1.000000
S032C003P067R002A082	72057594037930508	0.123200	1.000000
S032C003P067R002A083	72057594037930508	0.114475	1.000000
S032C003P067R002A084	72057594037930508	0.142245	1.000000
S032C003P067R002A085	72057594037930508	0.124942	1.000000
S032C003P067R002A086	72057594037930508	0.146865	1.000000
S032C003P067R002A087	72057594037930508	0.103930	0.990196
S032C003P067R002A088	72057594037930508	0.146554	1.000000
S032C003P067R002A089	72057594037930508	0.082364	0.820000
S032C003P067R002A090	72057594037930508	0.117011	0.831169
S032C003P067R002A091	72057594037930508	0.087157	1.000000
S032C003P067R002A092	72057594037930508	0.182112	1.000000
S032C003P067R002A093	72057594037930508	0.136897	1.000000
S032C003P067R002A094	72057594037930508	0.087970	1.000000
S032C003P067R002A095	72057594037930508	0.161186	1.000000
S032C003P067R002A096	72057594037930508	0.099946	1.000000
S032C003P067R002A097	72057594037930508	0.229482	0.967742
S032C003P067R002A098	72057594037930508	0.126866	1.000000
S032C003P067R002A099	72057594037930508	0.181323	1.000000
S032C003P067R002A100	72057594037930508	0.154932	1.000000
S032C003P067R002A101	72057594037930508	0.236077	1.000000
S032C003P067R002A102	72057594037930508	0.184881	1.000000
S032C003P067R002A103	72057594037930508	0.165410	1.000000
S032C003P067R002A104	72057594037930508	0.200718	1.000000
S032C003P067R002A105	72057594037930508	0.181640	1.000000
S032C003P067R002A107	72057594037930508	0.135413	1.000000
S032C003P067R002A108	72057594037930508	0.103649	1.000000
S032C003P067R002A109	72057594037930508	0.166545	1.000000
S032C003P067R002A110	72057594037930508	0.085479	1.000000
S032C003P102R001A093	72057594037931336	0.104482	1.000000
S032C003P102R001A094	72057594037931336	0.106972	1.000000
S032C003P102R001A095	72057594037931336	0.109193	1.000000
S032C003P102R001A096	72057594037931336	0.112971	0.983333
S032C003P102R001A097	72057594037931336	0.111763	1.000000
S032C003P102R001A098	72057594037931336	0.106587	1.000000
S032C003P102R001A099	72057594037931336	0.115922	1.000000
S032C003P102R001A100	72057594037931336	0.106278	0.985294
S032C003P102R001A101	72057594037931336	0.108262	0.989583
S032C003P102R001A102	72057594037931336	0.112834	1.000000
S032C003P102R001A103	72057594037931336	0.107090	1.000000
S032C003P102R001A104	72057594037931336	0.109509	1.000000
S032C003P102R001A105	72057594037931336	0.108337	0.984615
S032C003P102R001A106	72057594037931336	0.108370	1.000000
S032C003P102R001A107	72057594037931336	0.108427	1.000000
S032C003P102R001A108	72057594037931336	0.105426	0.966667
S032C003P102R001A109	72057594037931336	0.104079	1.000000
S032C003P102R001A110	72057594037931336	0.105456	1.000000
S032C003P102R001A111	72057594037931336	0.103715	0.977273
S032C003P102R001A112	72057594037931336	0.103338	1.000000
S032C003P102R001A113	72057594037931336	0.111172	1.000000
S032C003P102R002A093	72057594037931975	0.097434	1.000000
S032C003P102R002A094	72057594037931975	0.110896	0.821429
S032C003P102R002A095	72057594037931975	0.120576	0.925000
S032C003P102R002A096	72057594037931975	0.102374	0.739130
S032C003P102R002A098	72057594037931975	0.103514	0.707071
S032C003P102R002A099	72057594037931975	0.105643	0.704918
S032C003P102R002A100	72057594037931975	0.107247	0.788889
S032C003P102R002A103	72057594037931975	0.104857	0.698630
S032C003P102R002A104	72057594037931975	0.103889	0.955882
S032C003P102R002A105	72057594037931975	0.103640	0.711538
S032C003P102R002A106	72057594037931975	0.103128	1.000000
S032C003P102R002A108	72057594037931975	0.106584	0.804348
S032C003P102R002A110	72057594037931975	0.111447	0.735294
S032C003P102R002A111	72057594037931975	0.107884	0.717391
S032C003P102R002A114	72057594037932082	0.201947	1.000000
S032C003P104R002A105	72057594037934432	3.135568	0.756098
